PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Class
-0.274113408,-2.991880111,1.00450451,0.664157917,-0.288153935,1.148677574,-0.412367276,0.085526638,0.14272283,0.302350449,0.368044548,Glia
0.079501317,1.198505478,1.598257935,-1.176883218,-1.49186801,1.011617045,0.188840212,0.278427643,0.011535589,-0.549547332,0.570623897,Neuron
0.185389718,2.146135285,1.318266597,-1.622812896,0.219959346,-0.576492875,0.165881172,-0.667630213,0.61846477,0.670143267,-0.160679957,Neuron
-1.272591941,-0.178729903,0.360685843,-0.01081116,1.417680244,0.247594846,0.279870996,0.00965059,0.826519015,0.254347676,-0.567190478,Glia
0.673111527,0.693731341,0.184070336,-1.117049432,1.520527297,0.760137608,0.421393015,0.946466415,-0.268695919,0.436854014,-0.24137969,Neuron
-0.090292715,-0.00194431,-1.804883839,-0.348328729,0.395155385,0.114176241,-0.695854716,1.176978754,-0.578526148,0.033711419,0.193379505,Neuron
-1.559836163,0.377498281,-0.034830248,0.833691656,0.630110536,-0.209849027,-0.015143867,-0.419996087,0.045668247,-0.074530953,0.259008616,Glia
4.155343121,2.215978978,0.362246998,0.111110722,-1.433401685,0.308256526,-0.369608019,0.077896966,-0.338808985,0.369691822,0.450201822,Neuron
-1.08016237,-0.505920298,0.745526946,0.287446731,-0.466637196,1.495192207,0.225355215,0.194758438,0.319208611,-0.77743099,0.158131187,Glia
-0.231487428,0.984251611,-0.163273937,2.393573316,0.314187805,-0.111607256,-0.166211569,-0.360060296,-0.946061024,0.113042853,0.906960059,Neuron
0.228587152,-0.458859483,-1.892572063,-0.317532301,0.962619654,0.009090358,-0.634481555,1.476660042,-0.706277775,0.313646218,0.578010699,Neuron
-1.067429121,1.716632192,-0.33977076,1.185978343,-0.987937058,-2.865859914,-0.501504751,0.535932233,-2.156542605,0.257539095,-0.134871735,Neuron
-1.602679529,0.933413987,0.014054195,0.488131783,0.571759096,-0.979939627,-0.068220639,-1.13607099,0.506754532,0.36711692,-0.437255877,Glia
0.221903677,1.711615052,0.988434921,-0.849438761,-0.916992208,-0.511841768,-0.141879083,-0.179934369,0.05206248,-0.332837411,0.525101733,Neuron
-1.546184939,-0.494587827,0.063931826,0.54128693,0.121078436,0.62651114,0.643230779,0.553327149,0.284665605,-0.257387304,-0.175205816,Glia
-1.563785455,-0.221635248,-0.818504809,0.682285006,0.453759679,0.59007387,-0.329445507,-0.456280243,0.442896504,-0.298046311,-0.015361049,Glia
2.415379874,0.326980872,0.641944573,0.579854179,-0.014855483,-0.211726157,0.017335263,0.641480251,-0.296322664,-0.958950982,-0.112327633,Neuron
0.258164705,0.023316693,-1.082411391,-1.189706816,-0.697978317,0.3698946,0.115082432,-0.159456473,0.206375088,-0.243745527,-0.269885003,Neuron
-1.424729876,1.559492965,1.360683918,-0.136502552,0.094320297,-0.379351621,-0.105633021,-0.159753747,0.271945776,-0.114165106,0.110343654,Neuron
1.129545892,0.157494247,-0.618078444,-1.062077351,0.461109793,0.755265385,0.240958943,-0.410121432,-0.266198736,-0.286612643,-0.389452621,Neuron
-0.195807236,2.315664684,2.22052026,-1.411646201,-0.687573944,-0.364611911,-0.215247301,0.166271257,0.356580844,0.24031645,-0.836739168,Neuron
-0.405982729,-1.226606166,1.270637795,0.132651209,0.318299743,0.282955793,0.137685399,0.536272951,-0.336463572,-0.503408175,-0.371399326,Glia
-0.991507831,-1.138536615,-0.047902476,0.780229994,0.316880708,0.479316302,0.153858688,0.185971393,0.337850434,0.263290241,-0.039129513,Glia
-0.629059248,-0.429948668,-2.203435464,-0.844891889,-1.425955477,-0.458064591,-0.841262569,0.933964716,-0.509075007,-0.241728249,0.42478156,Neuron
2.244000221,0.706015633,0.182097618,-2.102320385,1.302224752,-0.800703557,0.222217994,-1.210469557,-0.015031753,-0.519345736,-0.47280832,Neuron
-0.198539892,0.388386121,-1.569570403,-1.682534112,-2.470748772,-0.454732916,-0.07252616,0.64123081,-0.67550341,-0.382775717,0.403157463,Neuron
-0.924052974,-0.611701556,1.54931937,0.294051009,0.125259258,0.930190285,0.224536681,-0.209414335,0.649764936,-0.04922912,-0.008651123,Glia
-1.301604758,-0.906702731,-1.545314298,0.073932329,-0.453851991,-0.112318242,0.002281593,-0.25063239,0.487124807,0.227621237,0.162695841,Glia
-0.414456723,-1.622329815,0.185811082,-0.631994523,0.385217073,-0.034032432,0.412953389,2.061037165,-0.015789277,0.48274711,-1.209835024,Glia
-1.008499793,-0.005299449,0.472042924,-0.89888948,-0.573833073,0.053510035,-0.344695084,0.707656709,0.220559947,-0.28160854,0.111111356,Glia
-1.366926064,0.083950049,0.119735987,-0.747834416,-1.077085842,-0.103471033,0.08506424,0.119418755,0.346944109,-0.672126695,-0.432990629,Glia
1.196011525,-4.636854236,2.581742585,-0.845565858,-0.67547172,-0.686582727,0.067083494,-1.326084777,-0.602938129,-0.9603709,-0.909506575,Glia
-1.142771671,-0.302087083,1.396318546,0.071290163,0.531924701,0.930900661,0.305122679,0.508414645,0.548092521,-0.090872072,0.024570374,Glia
-1.144243284,-0.925683384,0.245422735,0.273483245,1.614005282,1.087232428,0.404931704,1.107478133,0.269629404,-0.246399395,-0.153733594,Glia
8.712411424,1.93553376,-0.058768104,-0.216616467,0.069617415,0.757048772,0.20387395,0.5174278,0.123298511,1.718696821,0.028072224,Neuron
0.831869491,-0.290746344,-3.150522711,0.205173697,-1.341042285,-1.375894409,-0.168390566,0.190887253,-0.32447941,-0.620070182,-0.688915029,Neuron
-1.891917808,-1.02815722,-0.669368718,1.428986022,-0.907886948,1.783110461,-0.496270784,-0.270900897,0.482013913,-0.933891608,-0.310011306,Glia
-0.210946007,0.84829098,0.951764636,-0.573403042,-0.458088278,0.582164588,0.165193356,0.001518578,0.139379582,-0.024887078,0.427535289,Neuron
-1.048316656,0.060893018,1.585535642,-0.111946834,-0.363491369,1.488640539,0.320115063,0.990769923,0.20849748,-0.676480925,0.238312296,Glia
-1.340145629,-0.543954263,-0.261370228,0.164843686,-0.269937077,0.245213349,-0.348889309,0.536796436,0.178834509,-0.110045217,-0.27822144,Glia
1.096131166,0.783993817,1.140094863,-0.742758884,0.763444494,0.986683105,0.39493055,0.892014289,-0.104427869,0.008011004,0.264852911,Neuron
0.824021972,-4.296195435,2.189018845,-0.439943663,-1.722936729,0.63091864,0.071730642,-0.491679652,-0.422304945,-0.221147478,-0.761486848,Glia
-0.581061975,1.867722694,0.333390497,0.566141602,-0.472234573,-1.491424551,-0.298983195,0.159288547,-1.083336731,0.286876656,-0.102601164,Neuron
0.276246677,0.574037584,-1.50280571,-2.411638421,-0.108759083,-0.924661318,0.066192682,-0.155136548,-0.142029269,-0.361128971,0.748659612,Neuron
0.241471489,-0.598763295,-2.23073966,-0.617098299,0.789516944,-0.668952848,-0.605633746,1.910256172,-0.160530752,0.291400559,-0.062344623,Neuron
-0.519550823,1.802211256,0.892536051,0.432897036,0.768411751,-0.650183291,-0.067255964,0.579714804,-0.515033284,0.173378232,-0.082796272,Neuron
1.497267699,-6.902134175,2.817353943,0.664977504,-2.699324541,1.945186682,-0.500696778,-0.370372403,0.14252738,2.847458965,0.232391293,Glia
-0.894901813,0.04329475,1.134476298,-0.088068924,-1.779944229,1.357884891,0.046475589,0.198622697,0.120541596,-0.75772667,0.316946504,Neuron
-1.299452106,-0.860417315,-1.184440442,0.097165036,-0.130512935,0.203084987,-0.206444069,-0.484188841,0.670172003,0.238885078,-0.354072977,Glia
-1.201772569,-0.232554102,-0.148266644,0.658856569,0.165794836,0.306561613,0.069057112,0.419843728,-0.363240819,-0.495020881,0.553292479,Glia
1.35472962,0.3250702,0.352959927,-1.233832926,-0.625141366,0.37987244,0.01801622,-0.589907299,-0.047095117,0.336346564,0.182042351,Neuron
-1.297892194,-0.205750139,-0.493095887,0.848525466,0.407948088,-0.177687093,-0.037413713,-0.328379954,-0.003367956,-0.13160409,-0.40245088,Glia
-1.345905842,-0.380093454,0.69357434,0.21900699,0.156400653,1.005573149,0.260979561,0.268434176,0.730756543,-0.185293549,-0.741751735,Glia
-1.270590597,-0.18724229,-0.212924905,1.116236729,0.628982992,0.613907962,0.063680433,0.293247428,-0.504050824,-0.584171467,1.038597413,Glia
0.63787442,0.102345504,-1.674529364,-0.656682943,0.670312918,0.240464233,-0.00957487,0.21899486,-0.181779763,0.557731025,0.296108293,Neuron
-1.36264907,-0.104203643,0.336475179,0.429969223,0.023264962,1.122421276,-0.079140731,0.239697901,0.256451172,-0.656269703,0.352141649,Glia
0.429159757,-0.925936738,-2.82014108,-0.190168054,1.322533247,0.492775636,-0.001397466,1.673801263,-0.819263887,0.495114331,0.553890766,Neuron
-0.928936182,1.512882797,-0.398520793,0.025495095,-0.951124215,-1.83538069,-0.381709437,0.005841114,-0.998613173,0.158414804,-0.02013969,Neuron
-1.503793901,0.727159966,0.081050423,1.168244939,1.161636238,-0.2402442,0.002068901,-1.007336882,0.200302383,0.113120895,0.516344593,Glia
-1.413432596,-0.974977165,-1.033829831,0.593706891,-0.173678322,0.625019965,-0.06126083,-0.55106059,0.554989726,-0.118188201,-0.129584103,Glia
0.671670606,-6.022585555,-0.560977485,-0.550840385,0.562311433,-0.863395782,-0.274549453,0.238835747,-0.177827104,0.601862792,0.297009071,Glia
6.062597827,-1.259452787,0.273823512,1.642937729,0.098813912,0.002560558,-0.079333464,-0.378399889,0.575350982,-0.297118675,-0.363656362,Neuron
-0.147541532,-2.68840839,-0.048113701,-0.589056001,-0.384688317,0.116519663,0.226888694,1.485762976,0.16339294,0.763103031,-1.119430068,Glia
-1.225040613,0.056210428,-0.393315651,0.756702277,1.128588427,-0.170533687,0.077212603,-0.073487827,-0.141765444,-0.045234488,0.529038196,Glia
1.338291198,-1.204956323,-3.406881661,-1.365415598,1.475617423,0.287051117,0.204905042,0.245218769,-0.892157113,-0.557682908,0.720007337,Neuron
-1.368947118,0.247996103,1.164992468,0.418905927,0.772251041,0.667811783,-0.363883051,1.445261512,-0.185330656,-0.404083612,0.210354107,Glia
-1.247530032,-1.463467252,0.217865479,0.835967872,-0.802522712,1.331147152,-0.369311607,-0.270243885,0.432730346,-0.391738916,-9.44E-04,Glia
-1.741683693,0.351988816,0.13959768,-0.41929626,-0.659140744,-0.01196895,-0.918143078,-0.215663121,0.671520698,-0.442234691,0.113998721,Glia
2.30948664,-7.063450684,1.842261393,-0.982556951,0.927699036,-1.848065388,0.100433593,0.36068516,-0.448494691,0.565363457,0.256937632,Glia
-0.045709257,0.137774008,-1.322376287,-1.437073746,0.312357598,-0.3791586,0.132916962,-0.09826717,0.29811331,0.083038981,-0.271454792,Neuron
0.273452084,-4.104917366,-1.223575133,-1.113661205,0.180374094,-0.824896853,-0.386865293,0.403944946,-0.109152305,0.131285707,0.362619012,Glia
-1.438486824,0.117326289,0.807699616,0.493588303,0.408105894,0.615364285,-0.477036951,0.643765469,0.14591447,-0.323757843,0.109414653,Glia
-0.390806103,-3.292309988,0.065564898,0.172818025,-0.235027735,0.32241393,-0.368937584,-0.041036998,0.171391356,0.219133614,0.189230405,Glia
-0.720027781,-1.647422623,0.060463453,0.048753149,1.321137458,0.858626938,0.372816543,1.225311967,0.08192712,0.078513311,-0.02178217,Glia
-0.933380973,-1.285898596,-0.963036802,-0.36169119,-0.477701208,0.428907838,-0.035053215,0.402853289,0.310620757,-0.031737312,0.039082697,Glia
-1.738620697,-0.352259777,-1.743896863,1.3686719,1.483224375,-0.353518809,-0.137356473,-0.730989417,0.448963355,0.553848993,-0.527005172,Glia
0.094633954,1.98369297,0.432780451,0.630780573,-0.377972783,-0.505364792,-0.221260588,-0.576293994,-0.622282105,0.507037068,-0.212667259,Neuron
-1.17303281,2.205796012,2.138687201,-0.740134004,-0.759917751,-1.170829698,-0.443397473,0.047773113,-0.190971736,-0.129045134,0.772443712,Neuron
1.370825909,0.99671514,0.519896286,2.988970906,-2.032494151,0.640429945,-0.037433468,0.091957118,-1.362795687,-0.147452203,-0.116233768,Neuron
-0.440317575,1.1687545,0.910718769,-1.389380514,-1.363379385,0.550709673,0.140780196,0.537294179,-0.230618779,-0.679637257,1.29425419,Neuron
0.866267953,-0.085102605,-2.13885924,-1.255507601,0.417345265,0.111945075,0.092509221,-0.762547181,-0.294116997,0.033867676,0.211669104,Neuron
-1.384449749,-0.139608863,0.14848252,0.911248936,0.076239994,0.517682169,0.107518881,-0.432478917,0.445048547,0.041771696,-0.169137066,Glia
-0.406461612,-2.850577444,0.564223291,0.016727375,-0.172720157,0.733718534,0.15290107,-0.063731161,0.303258361,0.271481946,0.115311369,Glia
-0.499932773,-1.71780869,0.188153499,-0.902009318,-0.171060168,0.087246051,0.306497839,2.175256771,-0.020814003,0.205390052,-1.277941105,Glia
-1.552348856,0.740613469,0.862410771,0.956092281,-0.046929387,0.777954746,-0.998371242,-0.982224922,0.505098944,-0.381459725,0.261370666,Neuron
-1.462088602,-0.389675414,-0.978692139,1.443759633,-0.013826274,0.451837692,-0.004048024,-0.794824272,-0.043481379,-0.390970959,0.160005997,Glia
-0.864684549,-1.717920216,-0.655694811,0.553452045,0.576887428,0.431754864,0.201529112,0.802458825,0.265279489,0.299016829,0.033149959,Glia
0.502124509,1.618564271,1.134016826,-1.159331167,-1.028862782,-0.02786443,-0.085409123,-0.146637732,-0.048990763,-0.116801914,0.442597073,Neuron
-0.448914899,-1.684734925,-0.065772716,-0.880388668,-0.642291168,0.041499252,0.275192624,1.516594554,0.237291914,0.359911094,-1.275590305,Glia
2.593137222,0.186797854,0.718399213,-0.754777393,-0.105475315,2.17519065,0.290092185,0.045208606,-0.525574567,1.31883699,0.486346504,Neuron
-0.721633784,1.294301823,1.133637743,-0.709585366,0.451267065,-0.031759639,0.219882407,-0.094072792,0.623692368,0.326277176,-0.247851119,Neuron
-0.868077128,-1.729797417,-0.243515683,1.062684195,0.624203156,0.940950112,0.218880811,0.667944279,0.17878211,0.3630739,0.109548435,Glia
-1.64861911,0.036869972,-0.363283018,-0.323685659,1.496995598,-0.12986844,0.247847659,0.370544809,0.682501992,0.180004454,0.078404154,Glia
1.154555687,1.28567224,-0.347601479,-0.826097572,0.446346576,0.962420796,0.225515756,-0.784903717,-0.053760698,0.780963307,-0.496300984,Neuron
-1.31177718,1.547094089,1.369730152,-0.274238851,0.059681034,-0.800438579,-0.253708386,-1.138460256,0.843433955,0.462605552,-0.268899782,Neuron
-1.089973512,0.895581641,0.874743185,-0.161772136,-0.859690339,0.178528818,-0.255259415,-0.510162194,0.393673232,-0.190446243,-0.041853909,Neuron
0.043859568,0.4778173,-0.419273946,0.413572409,0.48618673,0.428581808,-0.157758209,-0.567567954,-0.711446579,-0.729913486,1.221890666,Neuron
2.60651037,1.580192778,0.609246876,-0.059776339,0.761932331,-0.025729432,-0.044559762,0.623164739,0.185766219,0.287488043,-0.061867209,Neuron
0.165776606,1.998241502,0.990271441,-1.696049845,0.451266811,-0.679576175,0.17087729,-0.484751674,0.513554269,0.73694519,0.015855817,Neuron
-1.570223602,0.178049196,-1.933596316,-1.751886825,1.293802776,-1.800807119,0.138275303,0.648159821,0.63214047,0.581368003,-0.41289065,Glia
-1.413374245,-0.100509116,-0.139502908,-0.162661462,0.941745096,-0.322914888,-0.341607483,-0.036388448,0.633470964,0.286015626,0.005628864,Glia
-0.109311293,-0.18342994,-0.833605631,0.469958234,-0.276770267,0.408598197,-0.505890569,-0.179997555,-0.041041899,-0.242320968,-0.026523617,Neuron
-1.546811788,0.671727622,0.188908732,-0.097718158,0.023187049,-0.404303982,0.05839597,0.436243661,-0.210984611,-0.375141124,0.940441008,Glia
-1.012292171,1.551919026,0.226504037,-0.297645174,-0.264218261,-1.01032097,-0.228188004,-0.052718123,-0.382873968,0.024497174,0.1269993,Neuron
1.075721607,1.51912998,0.837628884,-0.171180172,1.181920944,-0.323639736,0.001852006,0.10794427,-0.198019315,0.109059915,-0.281569294,Neuron
-1.422112369,0.066618521,-0.570625844,1.20227626,-0.375059025,0.101346882,-0.080966318,-1.157906966,0.218065264,-0.127198735,-0.672075409,Glia
-1.479780985,-0.099926418,-1.700680455,5.353079146,0.276901474,0.461968385,-0.396137581,-2.752591064,-0.52204514,0.664536513,-1.690686625,Neuron
2.020617723,0.223523074,1.750415309,-1.061715234,0.029715265,0.869451949,0.27760811,0.029980034,0.069725471,0.913762964,-0.062086023,Neuron
-1.002947251,-2.729859388,-2.170076526,0.07856754,-2.025027306,0.286776269,0.081329331,-0.784281533,0.600911706,0.291967464,-0.036774023,Glia
-1.430140847,0.211187566,0.870539614,0.021619686,1.611167934,0.564298211,-0.15151823,1.648322567,0.076149993,-0.267450453,0.009461385,Glia
-1.021091149,-0.436545832,-0.137545612,0.347828864,2.244460953,0.196310339,0.191586277,1.552327804,-0.123079033,0.200780346,0.221470116,Glia
-0.877086353,-0.278717127,-0.444171945,0.509237038,0.831759906,-0.116051435,0.041901802,0.206213532,-0.419975717,-0.396703788,0.455487687,Glia
0.238715137,0.783822437,-0.136247707,-0.595648548,2.185862578,0.371149088,0.35220697,0.160896876,0.208483831,0.6438058,0.017513091,Neuron
-1.696910655,0.548830176,-0.570421687,0.957926221,2.0452845,-0.870389418,-2.86E-04,-0.816200956,0.552380101,0.785969896,-0.669936037,Glia
-1.303428798,1.326677068,1.155507677,-0.232160676,0.26157094,-0.216791727,0.087573375,-1.518758627,1.286239932,0.494187628,-0.408232229,Neuron
-1.683641775,0.935820681,1.495872694,0.759279932,-0.442850976,0.057697974,-0.394709033,-0.230648654,0.259148204,-0.32098679,-0.562512056,Glia
-0.425023042,0.324518288,-0.567598124,-0.957926343,0.022054457,0.360878015,0.197459043,0.305190537,0.225870717,-0.287588902,0.094812537,Neuron
-0.559832172,1.697808069,0.11927487,1.712093896,0.044442472,-0.776046952,-0.740355864,-0.874488631,-1.175771343,0.330167494,1.191533041,Neuron
-0.277000909,-0.018136303,-1.77483605,-1.111360917,-1.254066749,0.344471222,0.019626488,-0.346445142,0.23512046,-0.147741196,0.232371923,Neuron
-0.498202397,1.702889726,0.818738058,-0.279213409,-0.409363859,-1.044582412,-0.131138994,-0.768667787,0.325873368,0.351778276,-0.051567174,Neuron
-0.085230266,1.649998933,0.16256223,-1.975896546,-1.364476396,-1.312500477,3.69E-04,0.249939145,-0.185948272,0.345717255,-0.039726288,Neuron
0.558806586,1.605274836,0.504779823,-1.375918535,-0.535296205,0.064880773,0.085057436,-0.923130524,0.258395891,0.158670781,0.638424196,Neuron
0.35447632,1.368407195,-0.149039284,-1.437627813,-1.196052233,-0.948200249,-0.027174857,-0.220070227,-0.217539694,0.142999589,0.238753795,Neuron
0.81725033,1.624765016,0.704295286,-0.838647262,0.363461159,-0.264460609,-0.16319236,0.017556201,0.060175561,0.520619283,-0.751971751,Neuron
2.991584359,-0.460800396,1.247544293,-1.366559711,0.450420937,0.699437839,0.10459764,-0.712404524,-0.909614432,-0.717475638,-0.140141208,Neuron
-0.237493702,0.849297551,-0.368360321,-1.126625713,-1.242424471,-0.020010391,-0.521117505,0.050220367,-0.457897791,-0.491441269,1.527845649,Neuron
-1.433076113,1.08596177,0.156056614,-0.325531781,0.320834833,-1.103673027,-3.91E-04,-0.273063599,0.07199235,0.067378121,0.684227789,Glia
-1.009934923,-0.781403663,0.851064531,0.170359598,-0.201034997,1.051812582,0.216753202,-0.009252972,0.50523494,-0.448776098,-0.261237896,Glia
-1.240535238,-0.879283309,-0.53529647,-0.247802134,0.081003619,0.741431026,0.18832828,0.422184487,0.285772329,-0.44956068,0.492127048,Glia
0.122441763,1.982177567,0.836081922,-1.341047478,0.376257427,-0.586234567,0.082223121,-1.177519891,0.454351626,0.612050682,1.007217155,Neuron
-0.919436256,1.902073906,1.347242699,0.171344042,-0.282416298,-0.506526602,-0.172322117,-0.339022112,-0.153393672,0.146181412,0.008456774,Neuron
0.865944136,1.475320328,-0.354262918,-2.13414678,-1.597885608,-1.093345901,-0.022797371,0.245922131,-0.452182166,0.211461479,0.369877334,Neuron
0.66672275,1.094879798,0.250985671,-1.038358275,0.774200019,-0.575533407,0.045302564,-0.201762826,-0.049543851,0.367536619,0.169693786,Neuron
-1.263780768,0.172633779,1.186913854,0.658201466,-1.176863076,0.91276934,0.077792203,0.661055226,-0.383075127,-0.943706761,0.107846892,Glia
-1.052474371,-0.69787201,1.250525208,0.374745167,1.083808804,1.219386697,0.37294441,0.817578198,0.423233049,-0.054112853,-0.024946852,Glia
-1.322695313,-0.330108709,-1.092884594,-0.529299205,0.638671655,-0.898011533,0.142599461,0.653869591,0.60246109,0.576579407,-0.016737143,Glia
-0.777339231,-1.576423653,-0.18735214,-0.158523249,0.86244953,0.789963292,0.206994496,1.234104736,0.080514158,-0.289871161,0.032974948,Glia
0.852091586,0.608883138,-0.150740009,-0.693611686,1.522173575,0.598953996,0.289442621,-0.350324126,-0.116410328,0.096291045,0.304448448,Neuron
0.339251536,1.682291501,0.466716352,-1.580061497,-0.415631438,0.267201832,0.189427728,0.114604584,-0.025441073,-0.036040281,0.435273527,Neuron
5.187356773,-2.859426493,2.144201154,2.426671386,-1.100873967,0.373434428,-0.446738917,-0.894305118,0.13184885,0.569330265,0.026900355,Neuron
-0.384242219,0.916066148,1.431375718,-0.93821354,-0.678257322,0.427661146,0.22221099,0.562845799,0.255039766,-0.170013586,-0.052590468,Neuron
0.032669698,0.802003586,-2.112190827,-0.941090538,-0.238019971,-1.321075007,-0.614121845,0.084938277,0.069986057,0.523744801,-0.837865647,Neuron
-1.202017778,-0.640370462,0.312765949,1.684587566,-0.406334084,2.279743014,0.186015959,-0.765305888,0.332324492,-1.150349753,-0.328955104,Glia
0.903788302,1.234597319,1.39181331,-0.908531999,-0.431765878,0.644317638,1.380243072,0.025509389,0.077530533,0.420858836,-0.034253479,Neuron
-1.078106043,-0.285431728,-0.027092069,0.999464907,-0.30102328,0.541496201,-0.00419194,-0.185788005,-0.285766303,-0.667078178,0.272600849,Glia
-0.600467118,-0.379063785,-1.918786362,-0.150263862,-2.382050728,0.471652238,3.043886946,-0.522719381,-0.562776742,-0.759804669,1.360486014,Neuron
-0.34697934,-2.040067374,-0.019134492,-1.09092642,-2.570286679,0.093062058,0.157717178,0.719062386,0.375345938,0.720840099,-1.473520079,Glia
-0.489183977,0.28502015,0.756673247,0.422122388,-0.30388118,1.004552214,0.119914877,-1.490196289,0.370673781,-0.932787785,-0.37776023,Glia
-0.127290336,1.099167529,-0.276733572,-0.410062141,0.268080819,-0.160908386,-0.833976089,-0.241300209,0.05486726,0.345358941,-0.234552833,Neuron
-1.852844134,0.336138789,-0.039394757,0.715148924,0.10185054,0.124369184,0.004950596,-1.924261154,1.264163913,0.00714804,-0.373477629,Glia
-1.451309244,0.752698928,-0.245275031,0.060171636,0.656718175,-1.19982957,-0.036108112,-0.763786168,0.313494932,0.343071572,-0.00383443,Glia
6.15002345,-0.239059884,0.536759658,0.887155388,0.259248744,-0.554969729,-0.205231958,1.028796315,0.854975943,-0.2871098,0.284002305,Neuron
-1.675585697,0.638910773,0.76520919,-0.234314566,0.399918791,0.054329225,0.195748529,-0.180577423,0.946171025,-0.06172261,-0.508152998,Glia
1.040709016,-5.428842562,0.328020971,1.690331744,-2.542714283,-0.326006516,-0.282443235,-0.053558775,-0.73805279,2.173672266,0.207095501,Glia
0.120823762,0.907724473,0.096260819,-1.954682206,0.358065285,-1.045277767,0.114163592,-0.689078069,0.280241073,-0.170875481,0.066578389,Neuron
0.887527478,0.244550449,0.313682327,-0.651893835,-0.352648234,0.771136947,-0.012845243,0.143347474,-0.229914024,0.037179777,0.307023363,Neuron
-1.343529653,0.934697421,0.740133079,1.234659634,0.267297773,0.562826336,-1.122596219,-1.138933158,0.708431448,0.099102401,-1.355198821,Neuron
0.667185031,0.63601031,-2.062586301,-1.479342306,-0.907618304,-0.497146878,-0.51086413,0.757459159,-0.239406993,0.259625663,-1.208676554,Neuron
-0.213274934,1.318588183,-0.063968131,-0.120706846,0.394148505,0.729784368,0.13863935,-1.169860964,0.406494453,0.288068435,0.244268227,Neuron
-1.402600461,0.792107209,0.443274241,0.962029563,0.338569728,0.256074892,-0.683755034,-0.796026951,0.571567842,0.092107011,-0.935721212,Neuron
-1.155404267,-0.92997138,-0.133825413,0.439456491,0.986127484,0.919443779,0.246953767,0.004117363,0.470185217,-0.168982178,0.005809756,Glia
0.339074511,-0.36972702,-1.65223445,-1.839350268,-0.614738547,-0.116605917,0.107592932,0.177180638,-0.115408462,-0.671075968,0.082466812,Neuron
-1.025335011,0.197851131,0.357294134,3.017005887,-1.232944537,-0.881893276,-0.14929047,0.384738577,-1.711697064,-0.163065284,-0.999323317,Glia
-0.139597776,-1.686585005,0.306706388,-0.780938482,0.430781865,-0.19388841,0.379362975,2.105190874,-0.045905253,0.462243935,-1.457149904,Glia
-0.76737294,2.030828717,1.063361219,0.94534329,-0.637573328,-1.402095519,-0.30689645,-0.054463743,-0.993185711,0.264246801,-0.131594122,Neuron
-0.160078018,1.505296245,0.465394193,-1.136135046,0.503091439,-0.181993124,0.184311458,-0.316497839,0.392142201,0.474869178,0.084456773,Neuron
1.46258101,-1.142588415,2.950309788,2.068789798,-1.951678735,-4.267745425,-0.218236592,1.667706204,-2.652483076,-1.176973898,-1.169027839,Glia
0.245089585,1.763423151,1.450004297,-1.400738509,-0.665190416,-0.239093311,0.138381243,-0.325014304,0.47269371,0.474382908,-0.285576709,Neuron
-1.242053681,0.395355559,-0.15341953,3.1597611,-1.4537238,-1.051745429,-0.231620281,0.379585478,-2.271796871,-0.339292644,-0.12720225,Glia
1.867858557,1.103555221,-0.097753899,-1.706354501,1.378870385,0.477280305,0.369267851,0.029406558,-0.585696251,0.208684959,-0.559406702,Neuron
-1.826102293,0.53018686,0.203137414,1.585731444,0.647032697,0.557427126,-1.133841136,-1.354468898,0.66583927,-0.084634648,-0.375911944,Neuron
0.298025494,0.10034739,-2.109761375,-0.950671504,-0.044006772,-0.622277378,-0.706186964,0.59910379,-0.378731592,0.438285366,0.269928693,Neuron
-0.765880461,0.6347617,-0.266474737,-0.043018266,0.782448432,-0.187040776,-0.599239468,1.325434597,-0.415688243,-0.051037258,-0.159770052,Neuron
0.359782694,1.585051027,0.979498667,-0.474937564,0.346823561,-0.203918681,-0.128164261,0.060910383,0.064260105,0.373518202,-0.649216797,Neuron
-1.556015648,0.685936452,0.287151111,0.661447525,0.592117724,-0.526884529,0.026739884,-0.626760426,0.398428805,0.203069357,-0.642742018,Glia
-0.330439128,1.547436853,1.356286087,-1.097997561,0.853012191,-0.389496366,0.253830906,0.162243238,0.499374519,0.385181111,0.01615071,Neuron
2.664660588,0.651975362,-1.73107902,-0.939414178,-0.386558278,0.193941643,-0.476481357,-0.046718013,-0.467113577,0.559722664,-0.581110424,Neuron
-0.741929876,-2.118604592,-0.253317211,0.507923728,-0.417096476,0.793218896,-0.157625234,-0.326385989,0.37073062,-0.018250376,-0.151553185,Glia
-1.873384508,-0.59449387,-3.214932552,-1.59259641,-1.311282897,-1.00374729,-0.238895939,-0.321091625,0.673742162,-0.408829945,-0.005549487,Glia
-1.185471474,-0.369683931,0.989168228,0.696641908,0.164326727,1.304446184,0.239900069,0.162897222,0.448444452,-0.388045235,-0.212892656,Glia
1.27374868,0.730313215,0.255947012,-1.638848854,1.607931283,-0.192011134,0.328843925,-0.011297419,-0.075716503,-0.250027838,-0.119971849,Neuron
9.318549068,-3.736674632,0.844916856,2.664525818,0.233371073,-1.834642263,-0.302985674,-0.709205429,2.306456051,-0.895567715,0.451545408,Neuron
0.681468042,0.91841147,0.613799463,-0.389250552,-0.322199667,0.675442272,-0.230991252,0.522828947,-0.203811084,-0.294437417,-0.702499378,Neuron
